42,1.736877
61,2.216403
20,1.528873
175,3.436770
55,1.711775
394,5.153119
45,2.270101
12,1.189265
382,4.131344
66,1.894306
6,1.161413
680,5.845029
7,1.263128
12,1.214820
13,1.346185
8,1.228432
77,1.684646
8,1.232203
227,4.559407
485,5.877304
1087,7.238757
24,1.866554
8,1.208894
159,3.433177
16,1.244567
19,1.204249
8,1.280270
19,1.596526
22,1.623826
55,2.308315
338,3.884641
25,1.350074
15,1.202959
114,3.043477
146,3.767235
1616,9.564627
22,1.289692
9,1.320346
43,2.053521
392,4.943591
120,3.046954
241,4.963496
6,1.300892
33,1.442727
97,2.734563
7,1.047928
11,1.430757
773,5.339613
7,1.367663
31,1.564630
10,1.434811
13,1.382054
135,3.307906
418,6.667733
62,2.405124
28,1.987267
12,1.539885
2373,8.535719
319,6.951249
6,1.181723
965,8.361737
122,2.265465
14,1.461766
522,6.819751
60,2.071627
11,1.171864
9,1.400192
38,2.187889
13,1.270059
18,1.162433
63,1.702032
334,4.015896
1715,10.510091
13,1.348027
18,1.525743
40,1.434051
45,1.602083
13,1.107143
17,1.322249
290,4.538977
12,1.627734
6,1.103235
6,1.077054
1097,7.186710
9,1.097060
6,1.274015
38,1.347742
2645,9.988587
11,1.341876
10,1.117022
36,1.683892
137,3.792000
75,1.814302
199,2.497014
714,5.332726
39,1.725246
28,1.451615
22,1.424955
503,4.600483
44,1.543824
21,1.419513
69,1.846069
44,1.789526
1908,9.533119
874,5.784597
9,1.207696
28,1.538733
9,1.145289
62,1.777722
14,1.123855
16,1.172963
905,7.052361
79,1.583240
6,1.045484
11,1.143002
674,4.733039
14,1.189248
34,1.373205
56,1.439995
294,5.381751
344,3.087864
240,3.225281
154,3.154128
20,1.217610
17,1.292289
1462,6.549313
32,1.659613
46,1.759124
13,1.403845
10,1.352518
1413,5.650253
12,1.366551
15,1.255419
473,4.284610
361,4.184817
884,4.895932
39,1.512232
130,2.386225
8,1.339241
746,4.583579
8,1.279344
19,1.494166
14,1.281341
19,1.424142
9,1.067764
43,1.531754
6,1.132672
59,1.772605
30,1.505697
7,1.197960
10,1.202536
36,1.604830
22,1.272617
6,1.023561
10,1.317094
10,1.042349
594,4.739588
6,1.128855
16,1.396614
288,2.427091
107,2.461761
72,1.808095
698,3.798786
278,2.968624
21,1.169989
11,1.304012
675,6.015610
221,3.298689
7,1.398220
101,2.159980
241,2.761412
32,1.414217
13,1.191726
11,1.248658
10,1.134738
19,1.508000
280,5.041606
1994,8.249420
23,1.334766
9,1.144209
7,1.096961
153,3.271167
11,1.234529
14,1.250947
7,1.259134
429,5.474584
76,2.550609
15,1.371641
6,1.155757
8,1.269526
6,1.267547
179,2.832264
96,2.096786
12,1.257521
9,1.222021
223,3.725219
123,2.829144
21,1.763878
23,1.494738
1539,6.633141
438,3.208159
16,2.052758
6,1.304226
58,1.848206
172,2.811157
590,6.620506
60,2.972637
14,1.385298
10,1.160117
29,1.593419
24,1.513404
353,3.410810
138,2.438371
7,1.231009
12,1.331500
18,1.584965
19,1.438255
27,1.860733
6,1.198879
33,1.679474
11,1.306351
7,1.160031
10,1.163098
40,1.735677
67,2.158529
31,1.676949
97,2.695075
10,1.316738
142,3.153244
15,1.306794
36,1.696066
145,4.405081
36,2.000187
120,2.356668
9,1.195181
9,1.455571
21,1.314169
10,1.540225
12,1.186862
10,1.283700
7,1.200812
20,1.354556
7,1.291923
34,2.041306
730,6.945608
6,1.263593
108,2.728518
6,1.051800
68,2.260805
955,7.752353
892,8.862633
14,1.282089
6,1.452186
94,2.919052
319,7.185079
69,1.852993
16,1.422363
6,1.247224
15,1.588443
17,1.667075
439,4.526713
221,4.782012
26,1.640938
11,1.278376
14,1.242565
8,1.114767
17,1.304119
36,2.393636
159,3.557052
7,1.389370
89,3.412244
25,1.649004
6,1.213274
47,2.352793
16,1.407570
19,1.466296
7,1.312391
977,8.352487
67,2.060052
32,2.297938
25,1.480341
52,1.493650
20,1.995678
15,1.418830
418,8.316109
37,2.330007
21,1.323345
1007,9.214189
70,3.394244
15,1.581173
26,1.808244
43,2.321987
1843,13.210544
97,2.656199
472,6.803269
12,1.520087
30,1.567751
20,2.342938
269,7.756814
12,1.617368
154,3.931803
8,1.265832
7,1.376277
26,1.475439
2677,8.937602
12,1.619457
20,2.112110
28,1.671393
152,2.859747
457,7.515199
10,1.359139
1287,10.651242
303,4.173898
6,1.303361
6,1.223512
15,1.414783
179,5.849889
57,2.705597
2251,10.569606
10,1.322799
15,1.563538
11,1.418270
1580,10.415237
6,1.170530
8,1.121682
7,1.304359
113,3.669163
8,1.137358
38,2.254019
1304,9.268277
86,2.195086
693,7.818239
1881,10.500846
30,1.840759
52,1.784530
59,2.296704
597,7.527196
22,1.370599
7,1.257877
86,2.996200
164,3.113511
29,1.529233
47,2.015863
170,3.889523
23,1.687985
1461,7.958675
1019,8.321730
120,4.319628
484,6.375616
2810,8.899053
385,3.519675
32,1.555185
240,3.531778
33,1.483473
11,1.215599
7,1.474819
432,5.448970
60,2.029913
6,1.262742
147,2.670467
1177,7.245932
90,2.173659
12,1.251424
939,9.531238
6,1.362986
33,1.582717
56,3.088204
17,1.467545
14,1.222899
11,1.774846
65,1.941848
114,2.333197
47,1.749974
46,1.987789
27,1.790530
1045,9.407240
7,1.363973
494,9.154884
1144,9.430810
39,1.515376
1486,9.060157
78,2.715179
19,1.238050
42,2.089393
30,1.989536
67,2.867002
42,1.497397
9,1.386584
147,3.675385
38,1.707605
18,1.233861
788,11.063636
7,1.218966
8,1.093999
14,1.616891
12,1.117376
6,1.223061
27,1.856532
911,9.840741
1005,10.624812
189,3.883090
118,3.823883
19,1.589603
37,1.787793
7,1.181497
69,3.126906
20,1.649904
324,3.074229
506,6.894660
212,3.338916
429,5.336291
60,2.070506
12,1.702146
18,1.478933
342,5.271272
31,1.387273
965,10.489215
12,1.394285
6,1.112131
495,7.291402
20,1.326382
21,1.558154
1692,8.108067
66,1.991626
10,1.053313
32,1.683426
13,1.187105
30,1.846143
13,1.355285
12,1.303057
10,1.212355
27,1.619630
18,1.444555
104,2.597312
7,1.436694
1218,7.513034
24,1.208764
24,1.155827
29,1.500471
14,1.502832
8,1.504100
111,2.340159
9,1.387236
6,1.192434
12,1.352730
207,3.458406
26,1.425197
81,1.911525
350,3.416379
196,3.430014
29,1.936536
8,1.414737
1450,9.932167
8,1.186967
19,1.366459
684,7.196713
303,3.876074
13,1.133754
21,1.531961
78,2.646995
6,1.345255
6,1.191557
6,1.277251
10,1.296205
14,1.404956
22,1.733351
19,1.404796
10,1.349592
19,1.722885
31,1.925833
6,1.142743
11,1.664616
11,1.383863
6,1.322034
6,1.273276
64,1.872420
45,1.680987
18,1.925790
21,1.735195
103,3.196597
34,1.724647
11,1.410894
7,1.386252
270,4.342476
58,1.998198
332,3.663477
17,1.433078
14,1.484485
77,2.467835
39,1.593439
442,4.315403
77,2.746278
27,1.422949
549,4.991700
62,2.011601
17,1.194228
13,1.198414
15,1.363868
15,1.284070
201,4.186605
9,1.244721
22,1.271272
17,1.276724
35,1.449432
6,1.187147
30,1.353541
34,1.689070
833,8.060462
6,1.282552
483,6.937749
33,1.630250
24,1.467961
7,1.073452
9,1.547881
1383,6.862644
8,1.177910
12,1.282722
833,6.094585
48,2.312601
127,2.298338
7,1.143955
631,7.288960
7,1.399433
14,1.484987
11,1.388424
6,1.053751
27,1.765034
303,3.392368
323,3.963080
6,1.076539
15,1.419937
66,1.815968
1426,7.659996
106,2.224893
148,3.145435
21,1.449652
6,1.281365
84,2.101926
70,1.746988
254,3.201724
54,1.526690
52,2.121729
22,1.269984
8,1.267804
39,1.496112
10,1.131012
154,2.009757
16,1.312586
65,1.721029
12,1.166812
6,1.044911
23,1.203727
15,1.285337
18,1.355367
2208,8.013336
6,1.123482
69,1.775518
91,2.437715
136,5.911147
89,2.563217
98,2.679438
309,5.681001
9,1.220837
1326,7.741193
19,1.487969
11,1.257930
186,3.119801
19,1.527176
118,3.003679
963,9.629176
18,1.237047
377,3.620689
18,1.207873
13,1.259654
17,1.243424
37,1.783146
18,1.150374
209,2.829086
62,2.400173
76,1.800107
8,1.251278
2131,8.688144
8,1.178871
24,1.354462
412,3.823123
6,1.349152
11,1.516438
336,5.164271
11,1.385229
573,3.920013
375,4.465917
9,1.114173
33,1.853031
7,1.071040
6,1.253035
1384,7.315674
8,1.179198
7,1.044476
37,1.614633
410,3.825459
50,1.780896
33,1.539452
1928,6.985936
6,1.050568
9,1.204394
468,4.307428
9,1.160052
6,1.218063
13,1.489745
8,1.357265
162,2.455314
1075,8.569619
6,1.145563
50,1.497865
298,5.167589
785,6.381137
12,1.182839
172,3.678569
18,1.564867
16,1.333571
37,1.844275
9,1.350630
10,1.216221
354,3.234752
324,4.482435
117,2.467190
8,1.312840
53,2.022626
15,1.653358
14,1.134696
14,1.786189
7,1.443473
8,1.231344
31,2.268749
46,2.384452
381,5.203851
2485,8.739864
34,1.418271
13,1.263000
12,1.365039
16,1.398398
8,1.305142
133,4.276700
671,8.093322
74,1.865383
316,3.906211
10,1.265923
6,1.228458
29,1.667665
6,1.318072
459,4.417639
12,1.397842
55,2.598710
20,1.600982
32,1.582231
374,4.073084
7,1.473595
42,1.881285
8,1.198251
111,3.321326
13,1.155305
150,2.955931
8,1.241660
27,1.680265
11,1.308918
8,1.104051
12,1.121961
46,1.774318
74,2.388231
187,2.451186
1479,6.715505
6,1.139938
101,2.555065
8,1.511907
10,1.473028
27,1.247884
2931,10.223835
8,1.091395
1186,6.777445
71,1.618624
12,1.436613
35,1.446761
17,1.584537
42,1.363025
377,4.608393
7,1.317607
791,6.604498
6,1.096908
423,5.169846
12,1.151786
1001,6.310363
23,1.690442
111,2.830539
20,1.433861
27,1.648522
10,1.208502
14,1.511540
22,1.311150
9,1.286728
17,1.314613
19,1.584339
21,1.514746
7,1.352946
32,1.574508
32,1.685442
18,1.675433
11,1.229319
45,2.208718
52,2.232601
32,2.265228
36,1.943537
10,1.353577
6,1.254570
9,1.300114
117,3.212676
25,1.491527
76,2.486051
105,3.642543
7,1.116653
7,1.077683
292,4.667472
11,1.365712
238,3.000709
31,1.404123
372,4.438223
14,1.180233
23,2.196706
14,1.178368
524,5.510325
17,1.356863
60,2.185149
7,1.109457
348,3.626314
53,1.868494
957,6.294875
416,3.882407
12,1.267175
24,1.705283
17,1.553977
14,1.674183
15,1.345211
6,1.209504
414,4.090762
36,1.692520
269,5.119740
60,1.940592
1403,7.119269
14,1.303474
226,3.023916
38,1.514360
22,1.519926
63,2.225515
17,1.612685
294,2.458873
46,1.686116
75,1.861590
23,1.625763
88,1.747441
1064,4.746691
287,5.652859
9,1.213867
16,1.230202
82,2.124431
125,1.921942
19,1.754476
10,1.282233
43,1.760436
2160,7.930573
16,1.281515
30,1.789400
17,1.173608
231,2.606881
27,1.508977
33,1.911253
10,1.156789
371,3.241382
113,2.906773
28,1.341863
10,1.405833
6,1.279369
9,1.054670
106,2.222343
10,1.350952
8,1.111386
72,1.818441
58,1.658068
76,1.614040
290,2.219160
12,1.235827
32,1.599030
1296,6.474121
48,2.080836
10,1.498056
43,1.318552
22,1.291846
19,1.166169
38,1.558089
10,1.241103
13,1.179046
897,3.523247
191,2.611049
68,1.793006
771,5.265822
38,1.425204
475,3.831229
2961,9.382925
8,1.234472
8,1.225137
98,2.666973
18,1.332790
38,1.790026
14,1.290846
71,1.695834
8,1.148898
464,4.840936
8,1.329383
639,4.893926
6,1.190911
45,2.025511
6,1.129558
36,1.500690
12,1.620715
7,1.182750
34,2.176786
13,1.097585
163,3.193036
903,7.502852
62,2.725272
8,1.126946
32,1.609158
7,1.436936
20,1.602992
45,1.692672
108,3.198181
11,1.207115
74,2.375465
550,4.962732
1074,5.880566
14,1.382616
9,1.491970
189,3.422080
15,1.378170
6,1.019362
229,3.091880
16,1.325334
9,1.310830
986,8.548369
110,2.797925
197,2.876214
480,6.451995
297,4.014448
16,1.381039
270,2.651800
20,1.725457
6,1.069647
285,4.171125
12,1.377745
34,1.895623
12,1.156360
18,1.517479
414,6.177507
8,1.251946
8,1.404475
6,1.206871
7,1.310443
30,1.466828
24,1.528007
366,3.394728
4056,10.121266
15,1.417625
30,1.387262
935,8.003351
78,1.998493
12,1.165717
47,1.623583
1004,5.368703
42,1.339772
9,1.318543
7,1.053194
9,1.185325
6,1.194356
20,1.125393
9,1.549346
43,1.424247
7,1.090897
1081,6.253581
139,2.241861
117,1.639863
8,1.291392
67,1.902313
9,1.139263
4745,8.007907
50,1.419863
34,1.428438
192,2.088283
1494,4.692412
10,1.257910
7,1.346924
13,1.368346
24,1.887202
30,2.047511
6,1.428917
15,1.504264
12,1.381033
29,1.466166
93,2.219468
10,1.254691
103,2.402171
53,2.245358
10,1.395203
184,3.885702
279,5.901055
54,2.041624
8,1.367382
12,1.261786
43,2.453642
345,4.010592
280,4.501303
28,1.409839
12,1.345012
424,5.482715
17,1.502653
17,1.659203
14,1.279074
109,4.051772
14,1.503172
9,1.260523
36,1.766055
7,1.091029
9,1.387436
377,6.992683
29,1.605248
25,1.383238
17,1.455767
7,1.068223
7,1.115128
870,6.286562
20,1.517527
21,1.502033
12,1.293077
436,5.285115
7,1.154499
1061,7.467948
70,2.523814
161,3.276445
679,7.801541
18,1.570593
578,3.531629
32,1.720593
17,1.170260
31,1.759141
8,1.216701
11,1.426076
15,1.347245
6,1.119077
1741,7.684738
39,1.808147
50,2.075559
60,2.967961
6,1.142352
7,1.264755
9,1.197085
243,4.834915
40,1.793483
58,2.263933
20,1.530088
95,2.478441
240,5.454082
45,1.809582
922,9.286300
8,1.259130
349,4.048601
57,2.170559
6,1.139115
310,5.140784
10,1.565270
15,1.404540
6,1.237532
104,2.673141
22,1.810707
79,2.387053
18,1.641227
25,1.679736
35,1.560490
94,2.283114
6,1.342818
28,1.380711
8,1.161957
7,1.224819
40,1.660848
10,1.459142
1477,7.169914
63,2.165916
87,2.664410
1730,11.456064
7,1.245251
10,1.350663
79,1.927094
19,1.390674
207,2.997355
27,1.362454
272,5.470637
165,2.377926
19,1.456332
105,2.166369
583,4.323188
8,1.209287
1157,8.584124
28,1.136195
35,1.588392
7,1.208170
169,4.136659
1058,8.022605
97,2.417086
665,7.104239
6,1.119233
114,2.318790
15,1.264359
12,1.431210
45,2.206599
7,1.126457
13,1.211111
6,1.069341
18,1.296537
602,5.821360
8,1.135557
13,1.319729
17,1.237721
15,1.399646
573,4.758006
30,1.131579
18,1.232391
16,1.342260
1149,5.374326
80,1.596639
29,1.456611
246,3.723062
28,1.612053
8,1.176885
64,1.898953
7,1.133424
10,1.340009
80,2.115578
37,1.365695
32,1.269522
62,1.629323
7,1.249692
53,1.556833
13,1.303100
50,1.828827
9,1.190239
87,1.821341
17,1.338642
27,1.495934
21,1.272592
321,3.445615
18,1.284975
14,1.260196
60,1.946700
15,1.617651
204,2.450236
10,1.196140
221,2.546222
6,1.130485
6,1.192962
74,1.875938
91,1.904667
11,1.146425
30,1.624174
30,1.698784
9,1.219886
12,1.426095
184,4.210412
25,1.707197
208,3.359048
75,1.529762
9,1.062662
6,1.257541
6,1.070460
1082,6.454931
10,1.261651
6,1.400453
6,1.146278
10,1.164710
1726,6.041772
11,1.190862
10,1.314771
6,1.060983
1151,4.518215
29,1.506204
606,3.378939
6,1.149468
7,1.059303
23,1.232065
7,1.053357
41,1.829747
36,1.696326
45,1.589857
1191,5.685869
11,1.251715
116,1.692294
663,2.761928
25,1.379790
12,1.139937
415,3.581254
31,1.309499
12,1.672160
392,3.282395
6,1.340791
6,1.080657
51,1.376017
103,1.789378
8,1.219726
7,1.069665
23,1.364043
496,3.951248
1338,4.809288
1109,5.582745
30,1.394929
10,1.471291
265,4.556184
121,2.935895
10,1.178450
1677,6.234252
14,1.143746
463,5.592970
6,1.301199
43,2.158171
194,3.932538
69,1.784951
10,1.168038
38,1.849945
363,4.589396
10,1.240603
16,1.318563
1152,7.256769
7,1.193507
67,1.616549
17,1.183366
1965,5.004912
7,1.084244
7,1.024301
1522,6.170781
11,1.113292
100,2.281860
24,1.260131
7,1.183819
97,2.434862
32,1.336023
1217,7.686360
8,1.401222
15,1.660075
30,1.382220
6,1.373397
33,2.279187
32,1.785874
27,2.088258
9,1.273446
7,1.392378
14,1.641105
10,1.396684
9,1.285555
46,1.913528
25,1.769100
7,1.251875
30,1.677517
8,1.283884
7,1.359959
18,1.283966
7,1.250520
142,4.024086
137,2.545643
13,1.706191
47,1.962459
46,1.784752
129,2.845365
305,4.289942
7,1.128051
259,2.567458
58,1.638825
333,4.524327
12,1.458482
13,1.638789
208,2.840455
94,2.871665
7,1.173329
33,2.046782
8,1.166207
23,1.355913
10,1.186916
6,1.210818
27,1.564182
562,6.854034
132,2.715689
87,3.159933
6,1.121324
516,9.342669
7,1.329645
6,1.041548
12,1.365627
6,1.237317
37,2.400765
11,1.431542
823,7.183066
11,1.292785
7,1.080362
149,3.545483
17,1.495686
7,1.159756
16,1.846703
61,2.325529
289,4.176045
47,2.450277
6,1.095877
69,2.127250
909,10.551101
563,4.294679
89,2.173307
8,1.321846
33,1.436563
52,1.730405
28,1.810830
128,2.641224
1531,8.053725
9,1.191741
954,10.125821
6,1.259525
513,5.285662
9,1.343292
7,1.231519
21,1.600841
11,1.147049
15,1.243267
101,2.200369
9,1.171437
68,2.446334
8,1.107635
6,1.150952
52,1.767279
6,1.279764
396,2.964493
17,1.380876
67,2.339712
13,1.321817
94,2.661847
114,2.162556
659,3.603879
1092,5.255832
52,2.364444
9,1.141633
24,1.433380
659,6.491259
66,2.398450
6,1.080877
8,1.292624
6,1.162971
28,1.575880
185,2.208787
25,1.413086
18,1.356219
160,2.679750
13,1.438937
270,2.784280
13,1.377715
2895,7.214295
14,1.314676
17,1.217835
6,1.065794
314,4.331551
1852,7.065260
15,1.473799
7,1.282861
124,3.277499
118,2.321760
66,2.113599
13,1.392584
16,1.271853
162,3.344980
31,1.927310
32,1.583347
7,1.299574
15,1.707869
12,1.462980
16,1.447377
6,1.065624
25,1.517367
71,3.333079
7,1.136740
32,1.517810
6,1.080151
20,1.261968
230,4.199962
26,1.338498
34,1.385012
99,2.022386
32,1.768618
59,2.403903
951,8.403334
496,4.913854
16,1.329330
307,4.818802
106,2.591686
7,1.115789
203,3.731376
85,2.123994
10,1.439645
6,1.144225
10,1.300660
13,1.178411
8,1.148517
20,1.402351
8,1.214288
10,1.434791
28,1.826615
7,1.530224
8,1.349876
10,1.270374
199,4.131384
20,1.599135
7,1.422966
20,1.452003
6,1.530167
44,2.302716
251,4.492271
6,1.093481
6,1.235191
18,1.726203
12,1.307515
14,1.167466
1010,7.378980
36,2.416337
78,3.605824
19,1.630372
143,4.677945
80,2.517127
15,1.203865
2233,6.408481
40,1.937783
227,3.064023
859,7.701498
16,1.416045
75,2.688051
6,1.468437
138,2.933604
8,1.271544
152,2.423610
47,1.607343
103,1.909049
76,1.672878
2691,8.712230
21,2.187461
35,1.910987
20,1.597295
43,1.671720
29,1.748656
6,1.110011
30,1.640232
68,2.404595
196,5.143397
9,1.491380
8,1.295771
11,1.329253
52,1.734783
32,1.542592
241,4.392510
71,2.514288
6,1.075635
42,1.388506
1967,10.197742
943,8.317427
15,1.443103
33,1.448905
8,1.104122
1118,6.899787
140,4.284034
28,1.636146
17,1.147222
102,1.883902
11,1.337035
518,7.899715
148,3.585811
788,9.964970
18,1.636657
27,1.805620
8,1.344863
31,1.958987
6,1.231785
17,1.418557
14,1.408418
48,1.877099
723,7.540537
37,2.227346
228,5.886967
6,1.117486
23,1.280649
8,1.588065
12,1.297355
11,1.376152
6,1.232543
