0.955607,0.962939,1.000638,0.981028,0.939559,0.903370,11.333714,0.975486,0.979459,0.996022,0.986241,4.065782,0.914563,0.966624,14.279282,0.950950,1.001377,0.965312,1.052722,17.302879
0.955607,0.962939,1.000638,1.000586,0.939559,0.903370,11.655598,0.975486,0.998875,0.996022,0.986241,4.065782,0.933660,1.047643,15.318152,0.960610,1.010956,1.045921,1.052722,15.572591
0.980714,0.973018,1.064102,0.900527,0.939559,0.912867,11.755760,1.056954,0.998875,1.005519,0.986241,4.090889,0.933660,0.942879,15.399620,0.960610,1.074157,1.045921,1.146461,15.572591
0.980714,0.982597,0.957692,0.900527,0.949251,0.912867,11.819245,1.056954,1.008567,1.005519,0.986241,3.681800,0.933660,0.952458,15.613804,0.960610,0.966741,1.004814,1.182138,15.475722
0.980714,0.982597,0.957692,0.900527,0.949251,0.912867,11.819245,1.056954,0.917132,0.914423,0.995698,3.313620,1.015387,0.952458,15.613804,0.960610,0.986020,1.095022,1.182138,15.669890
0.980714,0.982597,0.957692,0.900527,0.949251,0.912867,11.956087,1.056954,0.917132,0.914423,1.006587,3.313620,0.913849,0.952458,15.685892,0.960610,0.986020,0.985520,1.193027,15.611743
0.990187,0.993475,0.957692,0.900527,0.958927,0.912867,11.956087,1.056954,0.926751,0.914423,1.016205,3.313620,0.923321,0.952458,15.685892,0.960610,0.995697,0.985520,1.203905,15.611743
0.990187,0.993475,0.957692,0.900527,0.958927,0.912867,11.927984,0.951258,0.926751,0.914423,0.914585,3.375610,0.923321,0.952458,15.685892,0.960610,0.995697,0.985520,1.083514,15.563977
0.990187,0.993475,0.957692,0.900527,0.958927,0.912867,11.927984,0.951258,0.926751,0.914423,0.996978,3.375610,1.006367,0.952458,15.768938,0.960610,0.995697,0.985520,1.083514,15.646370
0.990187,0.993475,0.957692,0.900527,0.968294,0.912867,12.081957,0.971306,0.926751,0.923790,1.017153,3.078271,0.905731,1.035452,15.708765,0.960610,0.995697,0.985520,0.975163,15.729364
1.000013,0.993475,0.957692,0.909887,0.968294,0.922359,12.081957,0.980665,0.926751,0.923790,1.017153,3.078271,0.905731,0.931907,15.644868,0.960610,0.995697,0.995012,0.984990,15.729364
1.019742,1.003284,0.967481,0.909887,0.988042,0.922359,12.220591,0.990371,0.926751,0.923790,1.017153,3.078271,0.905731,0.931907,15.783502,0.970316,0.995697,1.078634,0.984990,15.812986
0.917767,1.013252,0.976978,0.909887,0.988042,0.922359,12.286593,0.900306,0.926751,0.953318,1.017153,3.098329,0.905731,0.941404,15.715698,1.045789,1.079408,1.078634,0.984990,15.830344
0.917767,1.022847,0.997455,0.909887,0.988042,0.942462,12.286593,0.900306,0.926751,0.953318,0.915437,3.138909,0.925703,0.941404,15.715698,1.130169,1.170535,1.078634,0.984990,15.914725
0.927069,1.022847,1.008093,0.909887,0.988042,0.951763,12.286593,0.909514,0.926751,0.953318,0.924768,3.138909,0.925703,0.959943,15.715698,1.140808,1.170535,1.078634,0.984990,15.914725
0.927069,1.022847,0.907284,0.928345,0.988042,0.951763,12.269075,0.928472,0.926751,0.962680,0.924768,3.230482,0.925703,0.980437,15.715698,1.026727,1.063342,1.078634,0.984990,15.846306
0.927069,0.997488,0.907284,0.928345,0.988042,0.972675,12.269075,0.928472,0.926751,1.056436,0.924768,3.251394,0.925703,0.980437,15.799090,1.037091,0.957008,1.078634,0.984990,15.787592
0.927069,1.007466,0.907284,0.928345,1.008146,0.972675,12.504479,1.012052,0.926751,1.056436,0.924768,2.926254,0.925703,0.980437,15.799090,1.047216,1.023138,1.078634,0.984990,15.871172
0.946762,0.906719,0.907284,0.938028,1.027553,0.972675,12.504479,1.012052,0.926751,0.950792,0.934628,2.965639,0.945063,0.958226,15.669488,1.067046,1.023138,1.183494,0.984990,15.955430
0.946762,0.906719,0.907284,0.938028,0.935164,1.123687,12.572281,1.012052,0.926751,1.034310,0.934628,2.965639,0.945063,0.958226,15.836216,1.158824,0.920825,1.264139,0.984990,15.955430
1.114235,0.906719,0.907284,0.938028,0.935164,1.203535,12.594492,0.910847,0.936176,1.044406,1.002055,2.965639,0.945063,0.967651,15.920131,0.938647,0.920825,1.023952,0.995086,15.909648
