1.536321,0.911037,0.504035,0.576733,0.339514,0.716038,0.559551,1.258391,0.873839,0.056502,1.123734,0.634405,0.892521,1.271385,0.517816,1.388434,1.485913,0.802200,0.943693,1.295363
1.840156,0.828195,0.518722,0.776904,0.360787,0.693417,0.457803,0.833949,0.811435,0.046227,1.092478,0.651013,0.924820,1.302217,0.610464,1.453805,1.420107,0.905137,0.857881,1.177573
1.684479,0.878050,0.349418,0.792002,0.451853,0.630364,0.541923,0.868573,0.680510,0.042024,1.276093,0.676494,0.978934,1.333414,0.624051,1.376443,1.599389,0.892590,0.787514,1.212485
1.716215,0.932058,0.321961,0.718856,0.481695,0.521558,0.549968,0.926502,0.670706,0.045101,1.348339,0.690164,1.189868,1.365144,0.635772,1.266044,1.647518,0.896387,0.715903,1.102231
1.560156,0.952550,0.365742,0.664245,0.394104,0.535365,0.509647,1.054721,0.609717,0.033210,1.282430,0.851112,1.024741,1.241009,0.743923,1.447518,1.743718,0.730155,0.820742,1.192244
1.418288,0.779339,0.456806,0.681729,0.432619,0.696131,0.630452,0.698975,0.645529,0.027171,1.422227,0.871296,1.102912,1.359814,0.672231,1.498139,1.585159,0.719809,0.890619,1.213054
1.526823,0.856984,0.336367,0.690046,0.393280,0.632831,0.601029,0.635416,0.586675,0.024700,1.473782,1.094336,1.161567,1.289741,0.549993,1.556768,1.613359,0.664027,1.003264,1.102748
1.552695,1.019985,0.275202,0.700803,0.357518,0.557461,0.554083,0.732380,0.671430,0.020209,1.632112,1.113924,0.929551,1.445430,0.647646,1.415208,1.466653,0.625130,1.031609,1.114540
1.629226,1.099400,0.335101,0.648553,0.359163,0.573092,0.503699,0.599205,0.620727,0.014881,1.880515,1.057440,0.923539,1.323311,0.815566,1.449900,1.523445,0.668346,0.937803,1.013192
1.839503,1.043907,0.345779,0.477559,0.494086,0.574958,0.468752,0.544718,0.691822,0.013527,1.927002,1.128980,0.839560,1.377959,0.848196,1.327469,1.654872,0.598843,0.983569,0.828955
1.686945,1.275400,0.314336,0.390720,0.547298,0.527517,0.471814,0.500565,0.735077,0.011068,1.775176,1.026319,0.686895,1.252658,1.051138,1.504953,1.538342,0.700336,1.059495,0.845982
1.799729,1.416489,0.285753,0.530556,0.591197,0.355240,0.395212,0.544410,0.630921,0.009055,1.804410,1.061817,0.872025,1.015442,1.126234,1.411207,1.258612,0.809501,0.995994,0.939942
1.812435,1.443043,0.259769,0.536172,0.561787,0.326964,0.359275,0.570241,0.688248,0.012000,1.656624,1.118815,0.953492,1.083755,1.183543,1.282883,1.188901,0.810304,0.814884,1.176508
1.782713,1.311824,0.457873,0.483524,0.510703,0.267509,0.331367,0.518388,0.637281,0.015112,1.689719,1.215631,1.080951,1.151373,1.075921,1.447613,1.237612,0.736621,0.849156,0.968449
1.692429,1.436682,0.501249,0.433878,0.560312,0.243184,0.363218,0.471250,0.488885,0.013738,1.807428,1.105091,0.993197,1.420943,0.978086,1.315979,1.125630,0.874751,0.986035,0.880386
1.987976,1.209876,0.461924,0.499379,0.521786,0.221071,0.373227,0.801734,0.551868,0.012489,1.537113,1.088989,0.909232,1.291733,0.881379,1.341871,1.118831,0.890514,0.922908,1.009753
2.162095,1.445504,0.419920,0.453970,0.474339,0.200968,0.455831,0.910668,0.713154,0.017885,1.257606,1.046644,0.907385,1.056846,0.801233,1.219852,1.089536,0.858768,1.071278,0.909530
2.218418,1.472655,0.396873,0.371420,0.483476,0.209357,0.464847,1.085576,0.783397,0.030029,1.287676,0.968526,0.805224,0.936546,0.901831,1.302503,1.175976,0.702610,1.006182,0.925587
2.367486,1.204869,0.407884,0.447139,0.594272,0.174801,0.421082,0.986862,0.721642,0.027299,1.507229,0.801615,0.959071,1.035191,0.981970,1.433387,0.970142,0.646725,1.008768,0.757280
2.452272,1.249750,0.370795,0.367821,0.545530,0.158906,0.433536,0.924936,0.704014,0.042125,1.380932,0.728722,1.061880,0.960485,1.011290,1.428060,1.107135,0.713136,1.068410,0.803155
2.539089,1.277066,0.337078,0.381787,0.451443,0.144456,0.437354,1.062107,0.581109,0.042245,1.445726,0.744538,0.868789,1.110423,1.079773,1.486370,1.046841,0.560493,1.086519,0.852728
2.578152,1.160940,0.320276,0.353113,0.416994,0.144800,0.507733,1.083659,0.589656,0.085620,1.544894,0.837441,0.916408,1.145102,0.992041,1.415910,1.071666,0.509526,1.243971,0.708993
2.344284,1.201038,0.423873,0.398958,0.515495,0.135253,0.595812,0.886608,0.677321,0.070051,1.584751,0.761291,1.043891,1.116668,0.932635,1.422880,0.861020,0.743885,1.213233,0.725675
2.398388,1.102042,0.435557,0.420302,0.619741,0.122954,0.662198,0.906074,0.685878,0.063681,1.615907,0.846055,0.857206,1.221500,0.763046,1.499131,0.876796,0.728815,1.110863,0.767687
2.477407,1.113191,0.356356,0.554671,0.569516,0.113422,0.749830,0.871562,0.570589,0.073122,1.704373,0.769121,0.779258,1.214163,0.801235,1.449122,0.852495,0.668672,1.167174,0.827009
2.116510,1.135548,0.477664,0.784585,0.586666,0.107020,0.820651,0.888419,0.773266,0.069326,1.559238,0.772149,0.637559,1.114898,0.871824,1.185615,0.697478,0.683199,1.298879,1.052201
2.367820,1.252734,0.434229,0.774603,0.723952,0.087560,0.684944,0.959726,0.788206,0.076157,1.417453,0.701936,0.649926,1.257214,0.713293,1.173296,0.635595,0.700062,1.062693,1.115734
2.442119,1.144912,0.394743,0.769090,0.805193,0.085690,0.703379,1.031355,0.580392,0.073582,1.555646,0.829841,0.667401,1.028604,0.783612,1.289188,0.737007,0.636404,1.068751,0.912850
2.482429,1.056299,0.407328,0.663746,0.731975,0.227275,0.575477,1.049887,0.538371,0.188884,1.462131,0.846115,0.620847,1.122560,0.887673,1.226614,0.761311,0.578534,1.196876,0.976769
2.111074,1.088862,0.382120,0.678384,0.607958,0.293811,0.588066,1.070316,0.695863,0.232619,1.489627,0.769176,0.636282,1.020483,1.129396,1.115076,0.813607,0.525927,1.227201,1.221156
2.180944,1.162797,0.436635,0.706561,0.552675,0.267094,0.545246,0.996457,0.714344,0.211466,1.452874,0.836459,0.753976,0.935011,1.026697,1.013680,0.757052,0.644733,1.115609,1.466793
1.982444,1.301786,0.451785,0.642312,0.675832,0.242807,0.503215,1.212795,0.588236,0.196445,1.427561,0.760398,0.835235,0.812777,0.985943,1.081237,0.698112,0.708404,1.186745,1.384311
2.138322,1.197970,0.410704,0.583905,0.740287,0.198655,0.488184,1.331106,0.481272,0.160724,1.448165,0.772804,0.886604,0.926585,0.999589,0.982918,0.751569,0.655426,1.078832,1.407614
1.866290,1.104679,0.373357,0.897832,0.727732,0.162532,0.455608,1.463443,0.445162,0.151307,1.479824,0.881688,0.978168,0.970313,0.915861,1.025947,0.614905,0.699926,0.980731,1.383239
1.742684,0.853293,0.456606,0.926759,0.595402,0.191188,0.536939,1.522946,0.480022,0.141418,1.530095,0.910369,0.997173,0.882080,0.851074,1.219025,0.503091,0.646475,1.071087,1.533438
2.070627,0.775701,0.415086,0.849825,0.632638,0.157919,0.679952,1.459147,0.557379,0.144339,1.329108,0.827587,1.115441,0.842566,0.696315,1.108176,0.513407,0.754788,0.876322,1.673718
2.138322,0.705165,0.417811,0.866267,0.580520,0.204587,0.627342,1.484844,0.512104,0.131214,1.237948,0.865349,1.166623,0.689355,0.736344,1.148982,0.484785,0.721073,0.948407,1.787247
1.941180,0.981447,0.539285,0.787496,0.527732,0.260707,0.639965,1.093358,0.508378,0.163844,1.272110,0.971382,0.859037,0.695141,0.684986,1.044502,0.750851,0.866570,1.024493,1.763346
1.989105,0.938140,0.548599,0.870641,0.487665,0.237000,0.581772,1.181435,0.415935,0.154017,1.252141,0.883052,0.782367,0.713916,0.806613,1.213745,0.614317,0.708994,1.072712,1.809516
2.062382,0.952117,0.498714,0.943678,0.443321,0.219319,0.645745,1.203769,0.306272,0.113410,1.264711,0.726595,0.812804,0.584098,0.813552,1.126373,0.624806,0.690505,1.214673,1.929258
1.884126,1.022230,0.515618,1.111680,0.460969,0.179438,0.583390,1.431382,0.386036,0.117950,1.306713,0.660524,0.923205,0.598493,0.750122,1.200118,0.683353,0.568342,1.120518,1.680264
1.975444,0.935836,0.526925,0.974657,0.429633,0.163122,0.477307,1.535328,0.350933,0.107225,1.244203,0.629550,0.932380,0.610459,0.613721,1.399272,0.707536,0.588530,1.217292,1.707775
2.088500,0.850739,0.761058,0.916221,0.491072,0.133460,0.401092,1.256145,0.319022,0.087727,1.133394,0.789132,1.016029,0.690095,0.626546,1.438288,0.722347,0.490043,1.114550,1.735559
