0.034778,0.046921,0.072377,1.730505,0.027504,0.035531,0.057986,0.062643,1.712344,4.199250,0.224631,1.597271,0.137316,0.038452,9.216857,0.048109,0.054061,0.033489,0.047838,0.067986
0.031953,0.052399,0.231254,1.588796,0.020253,0.036226,0.060192,0.064285,2.104112,3.712862,0.227126,1.438510,0.147802,0.035349,9.360475,0.052075,0.049145,0.027400,0.043488,0.062372
0.038928,0.042871,0.238549,1.580647,0.022990,0.086457,0.054719,0.052595,2.109902,3.375244,0.212562,1.767537,0.136609,0.029244,9.412891,0.047340,0.044676,0.024908,0.039892,0.051030
0.041137,0.046496,0.216857,1.575163,0.020140,0.080498,0.044769,0.053827,2.268952,3.317092,0.195793,1.606811,0.141580,0.023926,9.417649,0.038732,0.040614,0.029024,0.037412,0.051445
0.044433,0.047884,0.220253,1.681301,0.024602,0.073178,0.032965,0.064761,2.273720,3.480665,0.205328,1.322192,0.146452,0.026358,9.421481,0.041444,0.036920,0.026385,0.032134,0.043431
0.041615,0.045251,0.228258,1.671173,0.022365,0.059872,0.026971,0.068429,2.237038,3.484739,0.190197,1.326684,0.195791,0.025881,9.472660,0.039535,0.033563,0.019428,0.029212,0.031981
0.042418,0.047137,0.231451,1.688539,0.031922,0.060952,0.027820,0.069595,2.270978,3.469257,0.174084,1.394440,0.162486,0.026888,9.592159,0.028787,0.034299,0.067385,0.026556,0.034338
0.035005,0.057361,0.210405,1.523503,0.026117,0.065731,0.030886,0.063267,2.055372,3.591430,0.177566,1.592028,0.149384,0.073010,9.737371,0.029652,0.028062,0.061258,0.027370,0.048766
0.028640,0.106857,0.175992,1.519584,0.025801,0.054380,0.035576,0.078427,2.086629,3.575020,0.180425,1.603008,0.180383,0.076851,9.774687,0.026955,0.022960,0.055688,0.024881,0.051139
0.050327,0.097140,0.181203,1.547752,0.021109,0.055445,0.036664,0.082667,2.097436,3.595293,0.154884,1.620725,0.183461,0.071123,9.830472,0.076588,0.020872,0.052153,0.020357,0.050583
0.079057,0.088307,0.170982,1.562919,0.023006,0.048394,0.029997,0.084756,1.890978,3.648609,0.345551,1.628288,0.152058,0.072291,9.657928,0.076042,0.017996,0.053169,0.018957,0.055622
0.058213,0.073078,0.174541,1.564515,0.020914,0.035635,0.024542,0.077960,1.903078,3.610025,0.350376,1.472730,0.172385,0.080317,9.716244,0.085156,0.014723,0.058126,0.017234,0.060020
0.059416,0.066433,0.182139,2.482684,0.021503,0.026239,0.026727,0.079285,1.915750,3.676891,0.356546,1.488601,0.159964,0.085771,8.791055,0.087778,0.010842,0.108334,0.018326,0.064745
0.048612,0.074411,0.189342,2.497875,0.020006,0.024969,0.024467,0.072533,1.903447,3.681659,0.326288,1.485442,0.130876,0.070175,8.725119,0.092620,0.010026,0.110092,0.016660,0.071757
0.045779,0.088818,0.180244,2.536033,0.016368,0.025762,0.022422,0.083543,1.893431,3.737714,0.333171,1.487498,0.137252,0.064519,8.786281,0.136188,0.009115,0.100081,0.013810,0.068640
0.048800,0.090650,0.163854,2.537307,0.014880,0.026189,0.013373,0.075946,1.905763,3.702111,0.305706,1.486306,0.124772,0.058652,8.734486,0.153055,0.007625,0.083475,0.011299,0.070092
0.044362,0.097020,0.162513,2.552019,0.013527,0.019284,0.013842,0.078325,1.910908,3.617492,0.310589,1.351153,0.128892,0.048287,8.782829,0.155421,0.006238,0.089242,0.009986,0.053731
0.036668,0.115700,0.149559,2.592728,0.013306,0.065133,0.010649,0.085447,1.900189,2.959691,0.318740,1.352251,0.117172,0.047124,9.344301,0.149875,0.005671,0.081584,0.009078,0.101056
0.033561,0.094647,0.151849,2.632702,0.021137,0.053289,0.012070,0.077677,1.909606,2.966292,0.325702,1.353185,0.127043,0.054064,9.275878,0.148713,0.005861,0.066749,0.007427,0.102641
0.027458,0.086425,0.124237,2.654445,0.019215,0.050328,0.012592,0.082098,1.898953,2.696561,0.330324,1.365575,0.117082,0.044233,9.460592,0.142047,0.004795,0.061368,0.020746,0.107456
0.023086,0.088309,0.126674,2.660059,0.067818,0.051969,0.013028,0.084483,1.927763,2.737471,0.300287,1.382838,0.137967,0.046541,9.462796,0.136631,0.003923,0.056808,0.015276,0.087917
0.019758,0.086388,0.115156,2.402632,0.075010,0.054083,0.012208,0.068719,1.950131,2.979219,0.316705,1.389715,0.140744,0.051283,9.467686,0.126177,0.002889,0.058028,0.015610,0.072772
0.016165,0.079543,0.110933,2.415112,0.124355,0.049165,0.021206,0.074346,1.954718,3.024346,0.322184,1.394955,0.140048,0.058987,9.659588,0.118473,0.002980,0.089980,0.027881,0.074047
0.015405,0.072685,0.112760,2.403675,0.105126,0.046528,0.017350,0.060827,1.983958,3.121039,0.301287,1.262159,0.137256,0.072734,9.670620,0.120893,0.003084,0.082715,0.025346,0.067314
0.017822,0.066076,0.156710,2.440400,0.086172,0.039033,0.017628,0.055765,1.991427,3.100058,0.246501,1.270805,0.141059,0.108841,9.585754,0.109900,0.002607,0.076047,0.023041,0.061689
0.016201,0.075840,0.166142,3.131774,0.072281,0.035750,0.016265,0.063151,2.831659,3.876817,0.248380,1.317603,0.144016,0.116067,7.032217,0.112080,0.002881,0.069132,0.018851,0.056752
0.032423,0.096861,0.152800,3.158061,0.089166,0.033422,0.014786,0.089660,2.829024,3.935539,0.266886,1.344958,0.130920,0.106668,7.138905,0.112339,0.003222,0.089167,0.020660,0.064264
0.027351,0.106995,0.282866,2.583803,0.073942,0.037365,0.012300,0.081507,2.831688,3.945136,0.279674,1.229278,0.132607,0.096263,7.609936,0.107986,0.002636,0.091043,0.015213,0.065352
0.037446,0.114360,0.262370,2.609975,0.067219,0.044975,0.009057,0.066686,2.874635,3.955886,0.253938,1.788734,0.108494,0.121684,6.824117,0.103055,0.002396,0.082764,0.013830,0.074209
0.027573,0.148025,0.246548,2.384712,0.068782,0.058837,0.007410,0.095202,3.040908,3.959190,0.263887,1.672474,0.110278,0.101626,6.889986,0.114114,0.002179,0.077243,0.012572,0.067610
0.031943,0.170682,0.225557,3.010998,0.094317,0.059476,0.007290,0.113295,2.778647,4.019140,0.276454,1.950297,0.090226,0.104800,6.327148,0.148453,0.001980,0.077862,0.033435,0.071283
0.026135,0.176229,0.247951,3.034708,0.096014,0.054814,0.007175,0.115046,2.799082,4.019200,0.226184,1.965764,0.082021,0.122645,6.201639,0.143456,0.001458,0.070782,0.027355,0.073895
0.023758,0.178462,0.225404,3.041066,0.128475,0.040611,0.006523,0.108023,2.799118,4.051254,0.206833,1.962042,0.103434,0.116903,6.170874,0.143572,0.002000,0.065180,0.022381,0.095311
0.038076,0.187122,0.235666,3.087650,0.105113,0.037083,0.005337,0.088381,2.809559,3.701349,0.212228,2.326930,0.103097,0.128406,6.264316,0.132214,0.001818,0.075539,0.053042,0.089585
0.031152,0.190489,0.247414,3.090606,0.115461,0.027306,0.003930,0.103074,2.852502,3.664821,0.212708,2.323645,0.110204,0.105787,6.274736,0.120191,0.001860,0.063988,0.051441,0.083347
0.028904,0.209306,0.252084,3.093403,0.103355,0.025368,0.003572,0.137093,3.218173,3.334724,0.214778,2.112351,0.100183,0.104222,6.316951,0.109262,0.001843,0.278987,0.042087,0.084732
0.023648,0.221137,0.276584,3.105977,0.093957,0.025535,0.014295,0.114869,3.209376,3.341572,0.182011,2.156364,0.098252,0.114045,6.287737,0.099327,0.002834,0.231258,0.034434,0.069325
0.019967,0.224836,0.258318,3.141125,0.085669,0.023213,0.011695,0.105042,2.896995,3.380215,0.184725,2.976561,0.089318,0.116192,5.715980,0.103215,0.002319,0.231509,0.028173,0.056719
0.027910,0.220777,0.267860,3.146835,0.069561,0.022185,0.010632,0.099656,2.917968,3.417096,0.184931,2.970654,0.081196,0.124927,5.717651,0.099407,0.001537,0.153424,0.028716,0.051199
0.026067,0.231533,0.251289,3.142929,0.070670,0.020504,0.011928,0.120427,2.652631,3.649429,0.192368,2.987639,0.074940,0.114262,5.804591,0.102060,0.001257,0.156113,0.039796,0.052758
0.040581,0.210479,0.228439,2.886510,0.067917,0.016776,0.010843,0.122745,2.642352,3.723571,0.195884,2.992903,0.060803,0.116805,6.090158,0.103609,0.001549,0.164314,0.058829,0.061904
0.033613,0.214253,0.199643,2.931325,0.087750,0.015250,0.009977,0.134816,2.661185,3.743428,0.198891,2.979263,0.055274,0.122173,6.090899,0.094187,0.001973,0.167044,0.059901,0.069560
0.032714,0.209156,0.163340,2.905700,0.092773,0.012477,0.023517,0.123683,2.656028,3.766170,0.213630,2.982243,0.040701,0.137355,6.183380,0.112334,0.001614,0.136669,0.066708,0.101607
0.030073,0.238907,0.148023,3.458876,0.084337,0.011343,0.019241,0.113236,2.647435,3.755660,0.174784,2.990481,0.037333,0.126585,5.532498,0.116553,0.001468,0.124241,0.070406,0.083131
0.024605,0.226305,0.135750,3.434652,0.069001,0.010311,0.015827,0.104126,2.649117,4.007590,0.187393,2.656733,0.027490,0.126141,5.482201,0.106478,0.001420,0.112944,0.073755,0.092558
0.024733,0.208260,0.124561,3.421892,0.070495,0.009374,0.015182,0.094658,2.657464,4.068799,0.215284,2.662984,0.026144,0.092883,5.517690,0.108706,0.001161,0.123797,0.063184,0.138977
0.033635,0.189323,0.113042,3.407592,0.078093,0.008521,0.012421,0.106064,2.647167,4.038392,0.198997,2.656273,0.054406,0.075993,5.550515,0.102082,0.000950,0.128644,0.042495,0.148856
0.046611,0.172107,0.117985,3.421038,0.087371,0.007746,0.011812,0.095565,2.660658,4.099726,0.207391,2.637647,0.070521,0.062490,5.511891,0.075589,0.001214,0.138151,0.039291,0.121788
0.038135,0.156457,0.097323,3.455406,0.104715,0.008184,0.010738,0.086875,2.686839,4.061869,0.173466,2.694821,0.074637,0.051127,5.518163,0.069596,0.001103,0.151077,0.041624,0.124829
0.038104,0.128007,0.097411,3.496445,0.096482,0.035118,0.009761,0.102475,2.683175,4.110774,0.161409,2.666813,0.087435,0.052339,5.555915,0.071443,0.000903,0.136057,0.037839,0.091917
0.039438,0.116367,0.112813,3.471915,0.089705,0.025859,0.038519,0.105058,2.439189,4.321351,0.170940,2.680525,0.064383,0.047579,5.640002,0.086411,0.001021,0.133145,0.030959,0.100858
0.035852,0.121059,0.093169,3.479683,0.082417,0.024176,0.048380,0.102998,2.449316,4.333478,0.180166,2.684783,0.061055,0.038928,5.589349,0.079248,0.000928,0.123859,0.039300,0.094273
0.044421,0.135260,0.098665,3.868195,0.074923,0.024973,0.035624,0.086989,2.465645,3.854628,0.190602,2.669361,0.062661,0.031849,5.597634,0.071390,0.000759,0.147211,0.039632,0.077131
0.036343,0.137498,0.089694,3.850573,0.096721,0.026110,0.049544,0.079079,2.429185,3.826013,0.188526,2.659187,0.056963,0.030707,5.682644,0.066185,0.000690,0.149929,0.039287,0.073257
0.033039,0.144553,0.091410,3.909312,0.100430,0.027165,0.045038,0.065430,2.468057,3.764244,0.176858,2.676258,0.119114,0.025123,5.713334,0.060167,0.001400,0.136296,0.036611,0.088704
0.030034,0.132339,0.100194,4.150892,0.082168,0.026051,0.040943,0.067578,1.992473,3.922023,0.378948,2.416788,0.108282,0.025785,5.715474,0.061807,0.001727,0.138690,0.029954,0.090052
0.032143,0.110541,0.095812,4.155844,0.084510,0.024329,0.033498,0.070842,1.984776,3.880586,0.346318,2.411718,0.121775,0.022924,5.681433,0.053412,0.001570,0.113471,0.024507,0.081863
0.029220,0.119694,0.087100,4.147417,0.076825,0.022117,0.027787,0.084136,1.798901,4.053220,0.314826,2.413663,0.112911,0.018756,5.637994,0.048935,0.001285,0.115552,0.020051,0.119209
0.026563,0.110426,0.118605,4.153597,0.056570,0.020750,0.025260,0.085956,2.308838,4.047881,0.285042,2.402213,0.104273,0.015345,5.050360,0.039742,0.001168,0.107571,0.018228,0.132386
